Date,TimeblockId,DAM_Price,RTM_Price,RTM_Purchase_Bid,RTM_Selling_Bid,DAM_Purchase_Bid,DAM_Selling_Bid,Demand
28-11-2020,6,1998.26,2000.72,1360.6,6272.4,4269.1,19833.7,110138
28-11-2020,7,1995.89,1849.78,1348.8,6412.6,4236.7,20725.9,109880
28-11-2020,8,1993.78,1847.2,1248.8,6571.6,4231.3,20959.9,109339
28-11-2020,9,1940.42,1949.28,1476.1,6328.1,4225.3,21821.1,108728
28-11-2020,10,1940.2,1900.62,1453.5,6354.3,4208.1,21877.1,108679
28-11-2020,11,1940.13,1925.15,1433.7,6633.8,4198.3,22325.1,108672
28-11-2020,12,1886.11,1899.75,1390.1,6685,4214.1,22415.1,108429
28-11-2020,13,1883.33,1849.85,1333.5,6687.5,4201.5,22544.9,107966
28-11-2020,14,1883.44,1849.64,1320.5,7014.4,4223,22500.9,107966
28-11-2020,15,1864.9,1849.12,1328.5,7340.8,4205.6,22500.6,107924
28-11-2020,16,1864.98,1849.06,1340.5,7528.3,4212.3,22265.9,108039
28-11-2020,17,1883.44,1589.93,1435.7,7543.7,4232.4,21494.9,108556
28-11-2020,18,1900.41,1840.08,1462,7445.6,4137.5,20733.9,109477
28-11-2020,19,1940.64,1849.67,1534.6,6699.8,4079.1,19964.7,111223
28-11-2020,20,1949.71,2010.94,1643.8,6368.7,4028,19264.9,112969
28-11-2020,21,1999.3,2110.81,1958,6043.1,3986,17743.5,114516
28-11-2020,22,1999.6,2196.79,2118,5795.8,3981.4,16357.1,117214
28-11-2020,23,1999.24,2199.14,1877,5407.3,3917.2,16005.5,119932
28-11-2020,24,1999.12,2117,1666.9,5502,4057.7,16094.3,122959
28-11-2020,25,1999.54,2205.25,1414.8,5106.3,3821.8,14295.1,124551
28-11-2020,26,1999.4,2256.48,1620.2,5055.5,3874.2,13741.9,128190
28-11-2020,27,2019.72,2209.64,1474.4,5174.9,4291.3,13227.7,131727
28-11-2020,28,2075.95,2249.11,1535.2,4623.5,4758.2,12903.4,135550
28-11-2020,29,2378.06,2699.37,1685.7,3765.7,5469.7,12310.3,137871
28-11-2020,30,2797.11,2964.15,1841.2,3057.9,7315.2,11009.8,140632
28-11-2020,31,2950.03,3066.27,1948.4,2923.2,8328.7,10735.1,142705
28-11-2020,32,3209.71,3202.37,2010.6,2394.6,9099.5,10546.5,145166
28-11-2020,33,2971.47,3500.77,2234.6,2173.1,9287.6,10619.4,146180
28-11-2020,34,3249.08,3600.23,2277.2,2096.3,9387.1,10187.2,148881
28-11-2020,35,3499.44,3249.02,1872.4,2211.9,9374.2,9806.7,150629
28-11-2020,36,3500.48,3201.49,1851.9,2231.6,9428.2,9436.8,152230
28-11-2020,37,2971.82,2992.05,1557.6,2855.6,9002.1,10249.3,152864
28-11-2020,38,3209.98,3066.51,1673.3,2535.3,9645.4,10297.5,154339
28-11-2020,39,3209.88,2945.69,1520.1,3068.2,9958,10616.5,154834
28-11-2020,40,3223.6,2899.98,1518.1,3169.9,9978.4,10603.2,154584
28-11-2020,41,2996.94,2786.02,1390.6,3070.9,9472.4,10665.8,154073
28-11-2020,42,2959.95,2786.95,1392.1,3214.3,9356.3,10832.7,154600
28-11-2020,43,2959.71,2978.4,1600.3,2944.4,9425.8,10822.2,154626
28-11-2020,44,2900.61,3066.02,1588.5,2832,9304.8,10916.3,154304
28-11-2020,45,2800.62,2829.75,1439.7,3065.6,8858.7,11000.3,153031
28-11-2020,46,2899.07,2829.55,1440.9,3132.6,8623.1,10802.8,152105
28-11-2020,47,2799.68,2978.55,1874.8,3035,8052.3,10881.5,151451
28-11-2020,48,2779.64,2964.22,1842.9,3077.3,7720,10705.6,151086
28-11-2020,49,2699.76,2945.51,1770.8,3247.2,7008.9,10506.8,149922
28-11-2020,50,2698.42,2945.92,1766,3185.9,6789.6,10625.4,149393
28-11-2020,51,2679.8,2899.86,1807.3,3322.8,6384.4,10669.3,148481
28-11-2020,52,2549.91,2889.6,1885,3557,5935.5,10661.5,147631
28-11-2020,53,2458.08,2753.57,1559.7,4295,5490.7,11117.2,144715
28-11-2020,54,2399.79,2752.58,1565.4,4454.4,5465.8,11176.5,142902
28-11-2020,55,2399.42,2701.04,1581.2,4652.3,5421.9,11614.9,141821
28-11-2020,56,2399.94,2701.87,1521.1,4596.5,5633,12173,141323
28-11-2020,57,2458.15,2573.05,1646,4430.8,5713.3,12541.6,140398
28-11-2020,58,2458.16,2563.21,1649.3,4432.2,5857.6,13054.4,140136
28-11-2020,59,2497.9,2549.16,1639.7,4467.6,6136.1,13522.8,140300
28-11-2020,60,2458.21,2563.27,1642.6,4398.6,6176.1,13370.7,140185
28-11-2020,61,2479.51,2563.87,1944.7,4663.5,6545,13434.7,139766
28-11-2020,62,2549.67,2582.8,2040.3,4483.3,6977.9,13243.7,139867
28-11-2020,63,2635.38,2588.91,1933.3,4263.1,7038.1,13025,139818
28-11-2020,64,2500.54,2689.04,2035,4248.8,7036.3,13287.1,140185
28-11-2020,65,2533.07,2889.43,1931.7,3417.5,6700.9,12705.4,140287
28-11-2020,66,2500.36,2945.96,2138.8,3151.6,6785.6,12867,140930
28-11-2020,67,2549.53,2829.99,2277,3434.7,6981.4,12830.1,142012
28-11-2020,68,2649.74,2869.78,2363.6,3483,7169.1,12079.8,142985
28-11-2020,69,2779.59,3500.06,2672.4,2737.8,7694.5,11342.4,143645
28-11-2020,70,2967.96,3800.12,3033.6,2314.4,7877.3,11086,145860
28-11-2020,71,3049.2,3799.91,2426.9,2420.5,8175.5,10609,148946
28-11-2020,72,3200.03,3799.67,2394.5,2441.2,8785.5,10373.6,152213
28-11-2020,73,2999.43,3049.02,1901.3,2916.2,8420.7,10712.7,152943
28-11-2020,74,3189.01,3000.25,1855.6,2900,8177.8,10220.6,154969
28-11-2020,75,2989.86,2976.62,1973.3,3264.7,7875.4,10369.9,154483
28-11-2020,76,2899.18,2949.61,2030.7,3678.3,7367.1,10668.6,153045
28-11-2020,77,2649.94,2978.01,2885.2,4166.2,6496.8,10871.3,150807
28-11-2020,78,2399.58,2829.91,2915.4,4383,6045.2,11529.6,148709
28-11-2020,79,2399.15,3066.05,3035,4019.3,5727.8,11539.9,147040
28-11-2020,80,2063.96,2978.94,3107.5,4245.5,5320.3,12171.2,144582
28-11-2020,81,2533.16,2889.94,2431.2,3976.5,5379.9,12518.1,141075
28-11-2020,82,2533.98,2799.65,2471.5,4210,5274,13162.6,138284
28-11-2020,83,2399.59,2754.74,2604.3,4622.6,4950.7,13694.2,136248
28-11-2020,84,2140.96,2708.75,2531.7,4894.5,4682,14153.9,134136
28-11-2020,85,2399.28,2649.86,2793.5,4890.2,4646.7,15017.1,131060
28-11-2020,86,2399.29,2588.55,2728.5,5021.7,4634.6,15590.6,129626
28-11-2020,87,2399.48,2563.94,2189.4,4750.5,4591.3,16152.6,127358
28-11-2020,88,2214.73,2563.98,1995,4660.5,4473.6,16615.8,125711
28-11-2020,89,2140.79,2509.58,1556.8,4436.3,4397.1,16004,124174
28-11-2020,90,2140.62,2449.22,1399.7,4400.2,4273.5,16167.2,124319
28-11-2020,91,2140.75,2493.26,1404.5,4568.5,4216.6,16630.2,123061
28-11-2020,92,2063.84,2449.61,1329.1,4804.5,4134.5,16952.2,121414
28-11-2020,93,2000.4,2341.1,1225.9,5236.5,4063.8,17406.5,120028
28-11-2020,94,1999.91,2256.96,1182.1,5392,4035.7,17725.8,119032
28-11-2020,95,1999.78,2199.46,1099.1,5546.7,4049.7,17486.8,118381
28-11-2020,96,1999.62,2199.58,1074.5,5575.2,4019.8,17254.8,118190
29-11-2020,1,1999.99,2001.52,911.9,5231.5,4248.3,16563.6,116908
29-11-2020,2,1999.97,2001.36,911.1,5319.8,4275.4,17229.6,116194
29-11-2020,3,1999.97,1947.48,917,5849.5,4336.6,18128.6,115545
29-11-2020,4,1999.81,1947.76,901.9,5783.3,4324.9,18706.6,115006
29-11-2020,5,1999.6,2017.29,1026.7,5497.3,4356.3,19943.1,113971
29-11-2020,6,1999.37,1999.34,1026.8,5592.3,4247.2,20396.1,113573
29-11-2020,7,1999.27,2026.65,1231,5796.9,4236,21079,113094
29-11-2020,8,1999.22,1999.16,1217.3,5947,4203.6,21278,112799
29-11-2020,9,1999.16,1879.39,1316.5,6014.7,4208.9,22457.6,112099
29-11-2020,10,1999.13,1869.94,1301.8,6128.3,4190.5,22455.6,111821
29-11-2020,11,1999.09,1989.81,1172,5881.6,4192.1,22951.6,111760
29-11-2020,12,1999.05,1999.78,1172.5,5846.5,4193,22897.6,111611
29-11-2020,13,1999.17,2010.98,1446.6,5595.1,4209.3,22657.4,111257
29-11-2020,14,1999.18,2010.58,1454.5,5707.5,4217.7,22669.4,111467
29-11-2020,15,1999,2011.32,1461.4,5420,4205.3,22720.1,111385
29-11-2020,16,1997.1,2012.5,1460,5486.8,4192.3,22675.1,111702
29-11-2020,17,1997.5,2049.59,1506.1,5574.1,4200.9,22075.1,112445
29-11-2020,18,1999.11,2049.32,1495.8,5675.4,4109.6,21391.1,113966
29-11-2020,19,1999.25,2063.47,1446,5504.1,4057.6,20735.8,115051
29-11-2020,20,1999.34,2019.7,1580.8,5562.9,4009.4,20250,116392
29-11-2020,21,1999.79,2123.04,1268.8,5219.2,4251.7,19003.4,118451
29-11-2020,22,1999.84,2091.91,1253.7,5242.5,4238.1,17511.1,121101
29-11-2020,23,1999.38,2199.02,1348.8,4900.7,4172.4,17430.6,123693
29-11-2020,24,1999.08,2138.76,1144,4930.2,4316.1,17713.2,124950
29-11-2020,25,1999.66,2207.8,835.1,4543.1,4376.4,15944.6,127370
29-11-2020,26,2063.58,2199.39,815.2,4760.8,4904.7,15163.3,130502
29-11-2020,27,2260.63,2209.35,890.5,4482.6,5777.6,14610.2,133589
29-11-2020,28,2378.32,2209.25,928.6,4001.3,6366.1,14491.6,136723
29-11-2020,29,2479.03,2600.22,1339.6,3178.8,7083.6,13908.2,139271
29-11-2020,30,2797.51,2754.26,1542,2747.4,8329.4,13520.5,141786
29-11-2020,31,2899.74,2799.75,1221,2399.8,9114.7,12716.8,143410
29-11-2020,32,2971.73,2978.35,1410,2448.5,9867.2,11785.7,145427
29-11-2020,33,2971.49,2983.77,1858.1,2503,10085.4,11776.3,145613
29-11-2020,34,3049.45,2983.08,1899,2577.1,10189.6,11316.8,147038
29-11-2020,35,3049.81,2964.79,2135.4,2831.1,9649,10789.7,148639
29-11-2020,36,3259.29,2964.45,2010.4,2633.7,9541.4,10327.6,149405
29-11-2020,37,2989.85,2756.01,1624.1,2794.8,9152.2,10142.1,150335
29-11-2020,38,2989.63,2760.58,1774.2,2619.2,9216.4,10341.6,151665
29-11-2020,39,2989.49,2964.59,2283.1,3063.2,9519.7,10716,152614
29-11-2020,40,2989.63,2799.07,2143.2,3074.2,9644.6,10860,152710
29-11-2020,41,2959.72,2756.25,1680.8,2993.9,9405.3,10788.2,152345
29-11-2020,42,2959.08,2756.15,1708.4,3034,9267.6,10877.8,152532
29-11-2020,43,2950.52,2723.55,1443.3,3399.2,9245.2,10846.7,151441
29-11-2020,44,2899.41,2724.02,1426.6,3420,9103.4,11021.4,151466
29-11-2020,45,2799.53,2683.66,1592.8,3545.6,8658.4,11006.1,150605
29-11-2020,46,2834.31,2674.8,1593.5,3339.2,8469.9,10821.8,149895
29-11-2020,47,2834.73,2674.72,1462,3397.4,8144.3,10885.5,149163
29-11-2020,48,2899.45,2674.97,1454.5,3372.5,7919.5,10669.8,148698
29-11-2020,49,2765.88,2550.39,1386.1,3505.2,7212.7,10691.5,147458
29-11-2020,50,2765.41,2550.26,1359.7,3414.9,7006.3,10686.4,147052
29-11-2020,51,2746,2560.92,1527.8,3367.3,6733.6,10680.7,146381
29-11-2020,52,2699.73,2560.69,1481,3334.4,6329.9,10700.8,145274
29-11-2020,53,2621.25,2449.76,1156.8,4102.2,6020.5,11175.3,143786
29-11-2020,54,2479.54,2474.04,1132.8,4174.7,5927.5,11360.6,141691
29-11-2020,55,2479.39,2349.28,1108.9,4330.9,5876.1,12023.1,140587
29-11-2020,56,2500.78,2349.08,1063.6,4333.9,6131.7,12676.2,139548
29-11-2020,57,2497.32,2400.25,1354.8,4188.7,6324.4,13504.8,138009
29-11-2020,58,2458.89,2449.43,1433.7,4195,6366.1,14057.3,137003
29-11-2020,59,2458.95,2367.75,1356.8,4347,6551.2,14396.9,136594
29-11-2020,60,2399.93,2371.89,1337,4199.3,6533.3,14378.5,136120
29-11-2020,61,2479.39,2381.62,1475.8,4506.6,7151.5,14567.3,134793
29-11-2020,62,2533.42,2449.23,1458.4,4218.1,7387.6,14416.8,134156
29-11-2020,63,2533.38,2500.36,1600.2,3594.1,7290.8,14228.5,134218
29-11-2020,64,2549.11,2500.35,1695.1,3497.2,7346.6,14032.4,134211
29-11-2020,65,2635.4,2689.6,1561.7,3940.7,7026.6,12803.1,134067
29-11-2020,66,2679.88,2710.02,1615.9,3683.8,7053.7,12730.4,134532
29-11-2020,67,2799.17,2824.79,1577.9,2492.7,7912.9,12654,135846
29-11-2020,68,2919.57,2829.73,1615.7,2385.3,8097.8,11926.3,136745
29-11-2020,69,2919.69,2850.8,1677.3,1983.8,8306,11609.5,136935
29-11-2020,70,2919.79,2964.3,1714.8,1884.8,8307.9,11756.5,138877
29-11-2020,71,2919.36,3249.78,1797.3,1591.7,8467.6,11794.2,141770
29-11-2020,72,2989.7,3999.05,1848.5,1466.8,9375,12028.1,145240
29-11-2020,73,2797.29,2829.71,1637.9,2347.8,8628.2,12453.9,145930
29-11-2020,74,2779.9,2829.36,1626.1,2501.6,8422,12066.9,147107
29-11-2020,75,2649.68,2899.53,2168.5,2666.8,8059.2,12214.3,147015
29-11-2020,76,2850.2,2860.64,2123.1,2650.3,7871.7,12169,145492
29-11-2020,77,2550.19,2899.23,2234.9,2686.8,6959.6,12139.9,143633
29-11-2020,78,2533.84,2849.47,1938.5,2710.9,6565.1,12454.1,141830
29-11-2020,79,2399.87,2799.77,1794.1,3235.4,6125.6,12313.9,140029
29-11-2020,80,2063.87,2849.3,2183.9,3626,5776.9,12800,137907
29-11-2020,81,2399.8,2829.84,2050.4,3607.7,5810.3,13112.2,135508
29-11-2020,82,2399.74,2689.37,1554.2,3562.2,5753.7,13735.9,132858
29-11-2020,83,2399.95,2588.18,1359.6,3441.7,5765.2,14079.5,131183
29-11-2020,84,2399.96,2588.17,1375.2,3516.7,5729.5,14534.9,129277
29-11-2020,85,2649.63,2588.61,1344.9,3646.3,5736.4,15290.3,127614
29-11-2020,86,2679.92,2588.2,1300,3565.5,5621.4,15656.9,126083
29-11-2020,87,2649.96,2563.35,1244.9,3815.7,5395.5,16022.8,124898
29-11-2020,88,2533.03,2509.85,1294.7,4050.6,5189.3,16794.5,123255
29-11-2020,89,2399.12,2349.68,1430.1,4579.8,4936.6,16597.2,121618
29-11-2020,90,2399.2,2334.74,1415.5,4591.9,4930.6,16839.7,121854
29-11-2020,91,2369.98,2334.3,1530.5,4690.1,4819.4,17500.3,121080
29-11-2020,92,2399.11,2299.72,1325.2,4786.1,4796.2,17783.3,120080
29-11-2020,93,2150.94,2319.98,1522.6,4709.8,4674.3,18392.5,119095
29-11-2020,94,2200.35,2249.73,1294.9,4874.1,4660.8,18437.5,118305
29-11-2020,95,2200.14,2319.9,1496.7,4807.4,4682.2,18174.7,117416
29-11-2020,96,2200.49,2334.44,1594.4,4821.2,4647,17913.7,116496
30-11-2020,1,2050.32,2319.04,1357.7,3797.9,4446.7,15601.1,115904
30-11-2020,2,2000.23,2299.05,1482.1,4115.4,4408.9,16289.1,115901
30-11-2020,3,2000.95,2209.94,1637.3,4730.4,4454.9,17186.1,115051
30-11-2020,4,1999.9,2209.7,1588,4921.4,4440.5,17750,114713
30-11-2020,5,2000.09,2299.94,1603.2,5126.6,4520.6,18636.1,114154
30-11-2020,6,1999.89,2209.94,1513.4,5083,4453.4,18994.1,113598
30-11-2020,7,1999.85,2299.54,1758.2,5414.8,4438.8,19666,113134
30-11-2020,8,1999.78,2319.11,1759,5454.1,4430.5,20113,112659
30-11-2020,9,1999.65,2209.51,1468.8,5548.1,4420,21247.2,112208
30-11-2020,10,1999.62,2209.69,1508.5,5552.9,4408,21288.2,112289
30-11-2020,11,1999.6,2209.3,1468.7,5654,4400,21849.2,112369
30-11-2020,12,1999.53,2209.29,1456.4,5622.3,4408.7,21708.5,112418
30-11-2020,13,1999.59,2199.4,1440.1,5580.1,4446.6,21697,112321
30-11-2020,14,1999.6,2209.16,1630.6,5608.4,4449.4,21752,112514
30-11-2020,15,1999.55,2215.45,1668.8,5532.7,4446.1,21624.4,112642
30-11-2020,16,1999.47,2209.83,1687.3,5587.9,4448.4,21470.4,112936
30-11-2020,17,1999.43,2300.92,1709.2,5194.1,4460.9,20836.7,113363
30-11-2020,18,1999.64,2319.69,1748.1,5077.8,4419.5,19849.8,114666
30-11-2020,19,1999.88,2319.35,1790.3,5282.4,4353.9,19257.6,115916
30-11-2020,20,1999.94,2319.84,1849,5262.4,4303.6,18803.9,117453
30-11-2020,21,2110.18,2449.95,2097.2,4894,4403.9,17443.4,119278
30-11-2020,22,2299.03,2476.6,2211,4785.5,4719.9,16224.2,122306
30-11-2020,23,2063.48,2349.53,1966.7,4824.5,4657,15816.3,125043
30-11-2020,24,2076.06,2340.8,1815.8,4528.2,4936.2,16078.2,127601
30-11-2020,25,2260.34,2256.52,1266.5,4230.6,5483.4,14500,128866
30-11-2020,26,2378.08,2319.75,1452,3902,6158.6,14113.1,132135
30-11-2020,27,2479.54,2424.74,1677.6,3177.4,7386.2,13513.1,135032
30-11-2020,28,2550.05,2836.16,1907.1,2699.4,8186.5,13403.2,137892
30-11-2020,29,2749.96,3249.33,2113.8,1736.7,9383.2,12901.9,141012
30-11-2020,30,2969.09,3399.24,2222.1,1522.1,10520.6,12103.7,143730
30-11-2020,31,3049.98,3649.08,2271.7,1573.3,11673.3,11693.6,145686
30-11-2020,32,3299.94,3489.99,2213.1,1539.6,12432,11437,146757
30-11-2020,33,3249.45,3649.01,2051.6,1507.8,12730.9,11548.1,147920
30-11-2020,34,3499.82,3779.73,2080.6,1434.3,12727.4,11042.2,150558
30-11-2020,35,3559.05,3779.3,2044.5,1434.9,12308.9,10578.8,152497
30-11-2020,36,3600.61,3750.86,1894.5,1395.2,12293.1,10180.2,154061
30-11-2020,37,3489.35,3249.35,1517.5,1573.3,11493.7,10033.2,155245
30-11-2020,38,3489.95,3250.1,1792.9,1560.6,11614.9,10118.6,157014
30-11-2020,39,3499.65,3779.33,2241.1,1565,11976.8,10334,157487
30-11-2020,40,3499.37,3779.85,2533.7,1496.7,11927.4,10284,158234
30-11-2020,41,3189.89,3500.89,2693.3,2277.7,11372.8,10265,158020
30-11-2020,42,3196.31,3500.97,2632,2211.7,11391.4,10529.3,158546
30-11-2020,43,3199.13,3299.58,2515.2,2548.8,11504.8,10618.1,158553
30-11-2020,44,3199.1,3209.94,2355.6,3016.5,11703.5,10624.6,157507
30-11-2020,45,2969.6,3249.15,2024.3,2299,10925.2,11187.3,156939
30-11-2020,46,2969.32,3249.29,2035.6,2250,10507.2,10925,156229
30-11-2020,47,2899.95,3165.05,2118.3,2491.5,10128.8,11396.7,155776
30-11-2020,48,2899.75,2989.52,2114.1,3063.2,9524.4,11139,155210
30-11-2020,49,2899.49,3100.57,2242.8,2694.6,8996.5,10819.7,154138
30-11-2020,50,2899.65,2999.91,2292.1,2843,8922.6,10602,153977
30-11-2020,51,2799.82,2799.06,2335.4,3539.9,8150.4,10757.1,153462
30-11-2020,52,2765.92,2799.18,2381.7,3773.9,7686.7,10856.4,152620
30-11-2020,53,2679.91,2709.41,2217.4,4262.4,6955.3,11276.7,150421
30-11-2020,54,2600.11,2706.4,2101.1,4394.2,6751.5,11459.4,148473
30-11-2020,55,2507.13,2689.22,2402.1,4415.8,6796,12119.9,146804
30-11-2020,56,2533.49,2687.3,2308.9,4350.7,6975.7,12726,146168
30-11-2020,57,2399.26,2689.75,2187.4,4405.5,7034.3,13278.4,145535
30-11-2020,58,2399.08,2723.23,2238.4,4384.5,7183.7,13649.9,145753
30-11-2020,59,2399.53,2689.75,2161.9,4112.4,7311.2,13905.6,145243
30-11-2020,60,2399.06,2675.2,2161.3,4135.3,7430.5,13683.5,145485
30-11-2020,61,2533.02,2723.36,2257.6,4093,8157.2,12938.3,144764
30-11-2020,62,2540.4,2756.56,2356.7,4009.6,8154.5,12787.3,144599
30-11-2020,63,2635.27,3200.25,2609.5,3260.3,8741,12698.4,145037
30-11-2020,64,2679.8,3249.19,2602.7,3022.9,8901.3,12457.2,145004
30-11-2020,65,2729.39,3189.68,2369.8,3212.6,8775.3,11425.2,144361
30-11-2020,66,2777.08,3159.53,2487.9,3609,9025.4,11329.2,145288
30-11-2020,67,2969.25,3339.75,2550.2,3013.5,9558.7,11038,146920
30-11-2020,68,3001.8,3369.04,2502.8,2926.8,10200.1,10572.4,147914
30-11-2020,69,2985.33,3350.16,2286.6,2549.6,10423.2,11121.8,148131
30-11-2020,70,3049.71,3500.54,2319,2385.5,11087.9,11336.5,150025
30-11-2020,71,3200.42,3300.28,1993.8,2246.3,11871.1,11455.9,152224
30-11-2020,72,3559.03,3399.17,1953,1966.9,12757.8,11507.6,153924
30-11-2020,73,3737.53,3259.71,1582.5,1971.8,12377.1,11336.2,153600
30-11-2020,74,4333.57,3493.67,1887.2,1883.4,12433.6,10772.9,154534
30-11-2020,75,3980.78,3400.06,4196.9,1781.5,11994,10647.2,154204
30-11-2020,76,3749.41,3259.8,4122.2,1783.3,11468.7,10338.9,153011
30-11-2020,77,3559.28,3249.58,4206.8,1791.3,10496,10093.8,150572
30-11-2020,78,3189.57,3209.04,4068.8,2095.6,9843.3,10793,147754
30-11-2020,79,3150.05,3159.69,3930.6,1981.7,9497.5,10936.1,145923
30-11-2020,80,2969.71,3066.37,3778.1,2202.4,9108.3,11372.7,144167
30-11-2020,81,3066.04,3017.88,3829.7,2067.5,8113.4,11515.3,140781
30-11-2020,82,2779.49,2959.54,3761.6,2235,7429.8,11810.6,138459
30-11-2020,83,2679.43,2899.19,3887,2631.6,7048.9,12297.8,136799
30-11-2020,84,2400.8,2784.74,3880.7,3052.6,6594.2,12692.9,134947
30-11-2020,85,2408.9,2784.55,3674.9,2912.2,6401.3,13122.6,132843
30-11-2020,86,2674.52,2784.28,3684.8,2933.4,6334.4,13485.9,131553
30-11-2020,87,2677.91,2689.68,1370.3,3304.5,6110.7,14241.1,129742
30-11-2020,88,2674.41,2689.52,1429.7,3471.5,5851.9,14671.3,128221
30-11-2020,89,2399.74,2689.39,2002.2,3893.5,5627.5,14835.8,126608
30-11-2020,90,2399.88,2699.99,1962.3,3697.3,5485.7,14862.3,126978
30-11-2020,91,2399.67,2689.95,2113,3782.4,5284.1,15721.4,125995
30-11-2020,92,2399.32,2584.6,2019.3,3961,5094.1,15730.9,124451
30-11-2020,93,2249.42,2549.79,1760.9,4320.2,4835.9,16499,123332
30-11-2020,94,2249.08,2509.66,1667.5,4374.2,4814.4,16815.4,122350
30-11-2020,95,2243.49,2349.87,1480.6,4775.9,4831.5,16375.4,121532
30-11-2020,96,2150.99,2360.67,1559.3,4796.5,4786.2,16130.3,120109
01-12-2020,1,2249.12,2130.36,1372.7,4690.4,4451.1,13240.4,117845
01-12-2020,2,2249.82,2200.07,1371.5,4810.4,4420.1,13915.4,117913
01-12-2020,3,2260.73,1989.66,1136.1,5270.6,4449.7,14826.4,117304
01-12-2020,4,2250.4,2199.27,1228.8,5235.6,4418.8,15277.3,116387
01-12-2020,5,2214.11,2176.99,1305.1,5527.1,4387.3,16143.3,115802
01-12-2020,6,2000.79,2176.37,1237.3,5810.1,4293.2,16445.3,115351
01-12-2020,7,2000.33,1989.21,1347.4,5844.6,4285.1,17132.3,115106
01-12-2020,8,2000.1,2181.56,1342.4,5816.1,4249,17411.2,114799
01-12-2020,9,1999.96,1989.58,1381.7,6112.8,4243.5,18517.7,114785
01-12-2020,10,1999.96,2063.83,1286.1,6030.3,4247.4,18676.7,114893
01-12-2020,11,1999.9,2128.65,1252.2,5713.1,4207.9,18900.7,114789
01-12-2020,12,1999.77,2176.5,1366.9,5794.5,4230.8,18868.7,114651
01-12-2020,13,1999.85,2110.86,1167.9,5644.5,4244.5,18869.9,114406
01-12-2020,14,1999.85,2209.5,1166.9,5611.3,4236.8,18845.9,114384
01-12-2020,15,1999.72,2209.43,1250,5660.4,4238.5,18737.6,114234
01-12-2020,16,1999.62,2209.09,1187,5682.4,4209.9,18676.6,114365
01-12-2020,17,1999.7,2199.86,1427.7,5953.7,4144.9,17794.7,114520
01-12-2020,18,2020.41,2199.91,1463.3,6007.3,4207.4,17309.3,115589
01-12-2020,19,2000.35,2319.86,1530.1,5171,4174.7,16354.3,116837
01-12-2020,20,2000.02,2320.97,1651,5066.8,4115.5,15805.7,118398
01-12-2020,21,1999.83,2484.77,1752.2,4541.3,3995.8,15101.6,120434
01-12-2020,22,1999.78,2460.31,1642.5,4376.1,4110.7,14516.3,123668
01-12-2020,23,1999.45,2528.28,1954.6,4450,4263.6,14240.5,126401
01-12-2020,24,1999.34,2509.84,1894.9,4350.2,4554.7,14218.3,129232
01-12-2020,25,2192.57,2588.87,1699.7,3419.1,4849.4,13068.2,131027
01-12-2020,26,2260.37,2588.45,1654.9,3474.6,5503.1,13466.3,134246
01-12-2020,27,2399.06,2650.41,2211,3406.1,5898.5,12427.4,137689
01-12-2020,28,2647.85,2754.3,2159.3,3059.2,6540.8,12195.8,140794
01-12-2020,29,2650.59,3250.37,1918.5,2318.9,7106.5,11535,144336
01-12-2020,30,2729.75,3300.65,2153.9,2133.4,7761,11167,146794
01-12-2020,31,2900.77,3559.69,2091.9,2077.9,8846.6,11047.1,148874
01-12-2020,32,3200.28,3600.32,2168.3,2038.1,9756.9,10789.6,150098
01-12-2020,33,3209.12,3559.67,1941,2176,9750.7,10414.9,151067
01-12-2020,34,3499.63,3789.82,2176.4,1913,9931,9905.1,153067
01-12-2020,35,3499.5,3789.9,2444.2,2396,9366.8,9354.4,154559
01-12-2020,36,3737.64,3850.54,2433.3,2296.5,9478.6,8914,155948
01-12-2020,37,3259.77,3789.28,2754.7,2746.9,9243.5,9422.8,156857
01-12-2020,38,3737.62,3900.49,2836.8,2374.2,10139.5,9477.1,157586
01-12-2020,39,3750.94,3348.7,2821.5,3203.5,10768.8,9618.5,159045
01-12-2020,40,3750.7,3400.8,3100.5,3380.1,10747.5,9662.8,159349
01-12-2020,41,3500.41,3259.84,3194.7,3636.3,10320.6,9898.8,158786
01-12-2020,42,3513.6,3259.83,3208.8,3652.6,10374.2,10047.8,158963
01-12-2020,43,3649.84,3559.16,3138.5,3481.2,10600.6,9836.6,158822
01-12-2020,44,3737.41,3500.32,3023.7,3417.1,10645.9,9542.7,158570
01-12-2020,45,3500.95,3249.72,3049,3392,10053.8,9520.3,157593
01-12-2020,46,3499.43,3249.65,2872,3245.3,9769.3,9631.1,157473
01-12-2020,47,3249.53,3209.1,2883.6,4039,9259.9,9777.2,157282
01-12-2020,48,3245.21,3209.23,2863,3958.6,8902.9,9679.5,156898
01-12-2020,49,3000.2,2899.77,2852.5,4406.9,7650.9,9903.6,155134
01-12-2020,50,2989.23,3066.52,2864.4,4132.9,7568.2,9989.4,155542
01-12-2020,51,2969.09,3249.29,3049.1,3870.8,6924.1,9934.7,154509
01-12-2020,52,2799.37,3249.02,2903.4,3910.4,6368,9936.1,153491
01-12-2020,53,2621.14,2899.72,2901.6,4887.4,5480,10253.9,150437
01-12-2020,54,2497.17,2945.36,2944.1,4883.7,5353.5,10912.6,148553
01-12-2020,55,2400.6,2753.28,2652.2,5389.1,5316.8,11337.1,147743
